ProteinId	SampleName	Intensity	techRep	bioRep	Replicate	Imputed	log2NInt	log2NIntNorm	nRLE	z_norm	RunId	Condition
Q2M389	LFQ.intensity.3_hu_C2	913240	1	2	2	0	19.8006345255651	19.8006345255651	-0.792566253381182	-1.09875110315501	AZD8931_resistant_SKBR3_AZDRc.2	AZD8931_resistant_SKBR3_AZDRc
Q2M389	LFQ.intensity.5_hu_C3	0	1	3	3	1	0	21.9164164238488	1.32321564490249	1.83440140599745	AZD8931_resistant_SKBR3_AZDRc.3	AZD8931_resistant_SKBR3_AZDRc
Q2TAY7	LFQ.intensity.1_hu_C1	10004000	1	1	1	0	23.2540736268431	23.2540736268431	-0.191846468530223	-1.12526219584669	AZD8931_resistant_SKBR3_AZDRc.1	AZD8931_resistant_SKBR3_AZDRc
Q2TAY7	LFQ.intensity.3_hu_C2	10515000	1	2	2	0	23.3259455142812	23.3259455142812	-0.119974581092048	-0.703702609694677	AZD8931_resistant_SKBR3_AZDRc.2	AZD8931_resistant_SKBR3_AZDRc
Q2TAY7	LFQ.intensity.5_hu_C3	13340000	1	3	3	0	23.669255330734	23.669255330734	0.223335235360757	1.3099573803851	AZD8931_resistant_SKBR3_AZDRc.3	AZD8931_resistant_SKBR3_AZDRc
Q32MZ4	LFQ.intensity.1_hu_C1	0	1	1	1	1	0	21.1975965863945	-1.6067898806593	-0.820413681369882	AZD8931_resistant_SKBR3_AZDRc.1	AZD8931_resistant_SKBR3_AZDRc
Q32MZ4	LFQ.intensity.3_hu_C2	0	1	2	2	1	0	20.6284799837591	-2.17590648329472	-1.1109999320782	AZD8931_resistant_SKBR3_AZDRc.2	AZD8931_resistant_SKBR3_AZDRc
Q32MZ4	LFQ.intensity.5_hu_C3	0	1	3	3	1	0	21.2978372955172	-1.50654917153661	-0.769231600760358	AZD8931_resistant_SKBR3_AZDRc.3	AZD8931_resistant_SKBR3_AZDRc
Q32P28	LFQ.intensity.1_hu_C1	7884600	1	1	1	0	22.9106061356711	22.9106061356711	1.37587525350088	1.00506282330885	AZD8931_resistant_SKBR3_AZDRc.1	AZD8931_resistant_SKBR3_AZDRc
Q32P28	LFQ.intensity.3_hu_C2	0	1	2	2	1	0	20.3782153785201	-1.15651550365008	-0.844822765974882	AZD8931_resistant_SKBR3_AZDRc.2	AZD8931_resistant_SKBR3_AZDRc
Q32P28	LFQ.intensity.5_hu_C3	12394000	1	3	3	0	23.5631385376337	23.5631385376337	2.02840765546351	1.48173107978654	AZD8931_resistant_SKBR3_AZDRc.3	AZD8931_resistant_SKBR3_AZDRc
Q3KQV9	LFQ.intensity.1_hu_C1	14128000	1	1	1	0	23.7520539123106	23.7520539123106	1.01938305358686	0.819368207961597	AZD8931_resistant_SKBR3_AZDRc.1	AZD8931_resistant_SKBR3_AZDRc
Q3KQV9	LFQ.intensity.3_hu_C2	15307000	1	2	2	0	23.8676882227368	23.8676882227368	1.13501736401314	0.912313717875135	AZD8931_resistant_SKBR3_AZDRc.2	AZD8931_resistant_SKBR3_AZDRc
Q3KQV9	LFQ.intensity.5_hu_C3	15462000	1	3	3	0	23.8822236072429	23.8822236072429	1.14955274851917	0.923997090394265	AZD8931_resistant_SKBR3_AZDRc.3	AZD8931_resistant_SKBR3_AZDRc
Q3LXA3	LFQ.intensity.1_hu_C1	5549000	1	1	1	0	22.4037963723132	22.4037963723132	-1.22245672296485	-0.995959175802565	AZD8931_resistant_SKBR3_AZDRc.1	AZD8931_resistant_SKBR3_AZDRc
Q3LXA3	LFQ.intensity.3_hu_C2	6922000	1	2	2	0	22.7227575108275	22.7227575108275	-0.903495584450539	-0.736095356773204	AZD8931_resistant_SKBR3_AZDRc.2	AZD8931_resistant_SKBR3_AZDRc
Q3LXA3	LFQ.intensity.5_hu_C3	6653800	1	3	3	0	22.6657470716519	22.6657470716519	-0.960506023626206	-0.782542866077115	AZD8931_resistant_SKBR3_AZDRc.3	AZD8931_resistant_SKBR3_AZDRc
Q3MHD2	LFQ.intensity.1_hu_C1	14382000	1	1	1	0	23.7777609790324	23.7777609790324	1.78180639321531	0.967707362775901	AZD8931_resistant_SKBR3_AZDRc.1	AZD8931_resistant_SKBR3_AZDRc
Q3MHD2	LFQ.intensity.3_hu_C2	13969000	1	2	2	0	23.7357254103219	23.7357254103219	1.73977082450485	0.944877649348855	AZD8931_resistant_SKBR3_AZDRc.2	AZD8931_resistant_SKBR3_AZDRc
Q3MHD2	LFQ.intensity.5_hu_C3	10767000	1	3	3	0	23.3601129931993	23.3601129931993	1.36415840738226	0.740880793695152	AZD8931_resistant_SKBR3_AZDRc.3	AZD8931_resistant_SKBR3_AZDRc
Q3YEC7	LFQ.intensity.1_hu_C1	0	1	1	1	1	0	21.5332194067627	-0.459935649445711	-0.512737859960189	AZD8931_resistant_SKBR3_AZDRc.1	AZD8931_resistant_SKBR3_AZDRc
Q3YEC7	LFQ.intensity.3_hu_C2	0	1	2	2	1	0	20.6374267784983	-1.35572827771014	-1.51137059420887	AZD8931_resistant_SKBR3_AZDRc.2	AZD8931_resistant_SKBR3_AZDRc
Q3YEC7	LFQ.intensity.5_hu_C3	0	1	3	3	1	0	21.5431670168146	-0.449988039393787	-0.501648229713242	AZD8931_resistant_SKBR3_AZDRc.3	AZD8931_resistant_SKBR3_AZDRc
Q3ZCM7	LFQ.intensity.1_hu_C1	182460000	1	1	1	0	27.4430049813014	27.4430049813014	1.14166691871267	1.68077210981825	AZD8931_resistant_SKBR3_AZDRc.1	AZD8931_resistant_SKBR3_AZDRc
Q3ZCM7	LFQ.intensity.3_hu_C2	82662000	1	2	2	0	26.300720934229	26.300720934229	-0.000617128359696295	-0.00090854181561555	AZD8931_resistant_SKBR3_AZDRc.2	AZD8931_resistant_SKBR3_AZDRc
Q3ZCM7	LFQ.intensity.5_hu_C3	99702000	1	3	3	0	26.5711191092677	26.5711191092677	0.269781046678983	0.397174037001006	AZD8931_resistant_SKBR3_AZDRc.3	AZD8931_resistant_SKBR3_AZDRc
Q3ZCQ8	LFQ.intensity.1_hu_C1	0	1	1	1	1	0	20.5566696514843	-2.02272780171121	-1.20432588166825	AZD8931_resistant_SKBR3_AZDRc.1	AZD8931_resistant_SKBR3_AZDRc
Q3ZCQ8	LFQ.intensity.3_hu_C2	2449500	1	2	2	0	21.2240558609449	21.2240558609449	-1.35534159225061	-0.806966195188491	AZD8931_resistant_SKBR3_AZDRc.2	AZD8931_resistant_SKBR3_AZDRc
Q3ZCQ8	LFQ.intensity.5_hu_C3	2862300	1	3	3	0	21.4487434593587	21.4487434593587	-1.13065399383686	-0.673187893515547	AZD8931_resistant_SKBR3_AZDRc.3	AZD8931_resistant_SKBR3_AZDRc
Q4G0J3	LFQ.intensity.1_hu_C1	0	1	1	1	1	0	21.3988889830312	0.554610894142385	1.09298481000744	AZD8931_resistant_SKBR3_AZDRc.1	AZD8931_resistant_SKBR3_AZDRc
Q4G0J3	LFQ.intensity.3_hu_C2	0	1	2	2	1	0	20.0331736014939	-0.811104487394907	-1.59846280232625	AZD8931_resistant_SKBR3_AZDRc.2	AZD8931_resistant_SKBR3_AZDRc
Q4G0J3	LFQ.intensity.5_hu_C3	0	1	3	3	1	0	21.2777513406679	0.43347325177907	0.85425599234158	AZD8931_resistant_SKBR3_AZDRc.3	AZD8931_resistant_SKBR3_AZDRc
Q52LJ0	LFQ.intensity.1_hu_C1	15133000	1	1	1	0	23.8511946832328	23.8511946832328	-0.292235761707065	-1.51162062792083	AZD8931_resistant_SKBR3_AZDRc.1	AZD8931_resistant_SKBR3_AZDRc
Q52LJ0	LFQ.intensity.3_hu_C2	18457000	1	2	2	0	24.1376647406596	24.1376647406596	-0.00576570428021839	-0.0298237199771805	AZD8931_resistant_SKBR3_AZDRc.2	AZD8931_resistant_SKBR3_AZDRc
Q52LJ0	LFQ.intensity.5_hu_C3	16633000	1	3	3	0	23.9875450670389	23.9875450670389	-0.155885377900905	-0.806333733591597	AZD8931_resistant_SKBR3_AZDRc.3	AZD8931_resistant_SKBR3_AZDRc
Q53EL6	LFQ.intensity.1_hu_C1	0	1	1	1	1	0	20.5943885299484	-1.03400461495025	-0.854086032824518	AZD8931_resistant_SKBR3_AZDRc.1	AZD8931_resistant_SKBR3_AZDRc
Q53EL6	LFQ.intensity.3_hu_C2	0	1	2	2	1	0	20.4534552586564	-1.17493788624218	-0.97049667241968	AZD8931_resistant_SKBR3_AZDRc.2	AZD8931_resistant_SKBR3_AZDRc
Q53EL6	LFQ.intensity.5_hu_C3	0	1	3	3	1	0	20.6964965682624	-0.931896576636195	-0.769744968865786	AZD8931_resistant_SKBR3_AZDRc.3	AZD8931_resistant_SKBR3_AZDRc
Q53GQ0	LFQ.intensity.1_hu_C1	0	1	1	1	1	0	21.5105414094347	-0.631237094288469	-0.492078290421519	AZD8931_resistant_SKBR3_AZDRc.1	AZD8931_resistant_SKBR3_AZDRc
Q53GQ0	LFQ.intensity.3_hu_C2	0	1	2	2	1	0	21.1814838967079	-0.960294607015282	-0.748593726187356	AZD8931_resistant_SKBR3_AZDRc.2	AZD8931_resistant_SKBR3_AZDRc
Q53GQ0	LFQ.intensity.5_hu_C3	0	1	3	3	1	0	20.3821881071142	-1.75959039660903	-1.37168148393035	AZD8931_resistant_SKBR3_AZDRc.3	AZD8931_resistant_SKBR3_AZDRc
Q53GS9	LFQ.intensity.1_hu_C1	0	1	1	1	1	0	20.8643266068177	-0.278288728946869	-1.0947608167766	AZD8931_resistant_SKBR3_AZDRc.1	AZD8931_resistant_SKBR3_AZDRc
Q53GS9	LFQ.intensity.3_hu_C2	1890600	1	2	2	0	20.8504127295134	20.8504127295134	-0.292202606251156	-1.14949665800098	AZD8931_resistant_SKBR3_AZDRc.2	AZD8931_resistant_SKBR3_AZDRc
Q53GS9	LFQ.intensity.5_hu_C3	2916000	1	3	3	0	21.475559288989	21.475559288989	0.332943953224451	1.30976915792525	AZD8931_resistant_SKBR3_AZDRc.3	AZD8931_resistant_SKBR3_AZDRc
Q53H12	LFQ.intensity.1_hu_C1	0	1	1	1	1	0	20.119571729046	-1.7433432789877	-1.30775573166513	AZD8931_resistant_SKBR3_AZDRc.1	AZD8931_resistant_SKBR3_AZDRc
Q53H12	LFQ.intensity.3_hu_C2	0	1	2	2	1	0	20.6461230623608	-1.21679194567297	-0.912767244625391	AZD8931_resistant_SKBR3_AZDRc.2	AZD8931_resistant_SKBR3_AZDRc
Q53H12	LFQ.intensity.5_hu_C3	0	1	3	3	1	0	21.3284996779002	-0.534415330133516	-0.400887604578736	AZD8931_resistant_SKBR3_AZDRc.3	AZD8931_resistant_SKBR3_AZDRc
Q53H82	LFQ.intensity.1_hu_C1	0	1	1	1	1	0	21.0680476711096	-0.232874363819249	-0.430622216911355	AZD8931_resistant_SKBR3_AZDRc.1	AZD8931_resistant_SKBR3_AZDRc
Q53H82	LFQ.intensity.3_hu_C2	0	1	2	2	1	0	20.9982641769204	-0.302657858008502	-0.559663140432335	AZD8931_resistant_SKBR3_AZDRc.2	AZD8931_resistant_SKBR3_AZDRc
Q53H82	LFQ.intensity.5_hu_C3	0	1	3	3	1	0	21.3452509120354	0.0443288771064836	0.0819712355611687	AZD8931_resistant_SKBR3_AZDRc.3	AZD8931_resistant_SKBR3_AZDRc
Q53H96	LFQ.intensity.1_hu_C1	0	1	1	1	1	0	21.1959864724932	-0.534898905163463	-0.498428880166577	AZD8931_resistant_SKBR3_AZDRc.1	AZD8931_resistant_SKBR3_AZDRc
Q53H96	LFQ.intensity.3_hu_C2	0	1	2	2	1	0	20.6870907622794	-1.04379461537728	-0.972627493240825	AZD8931_resistant_SKBR3_AZDRc.2	AZD8931_resistant_SKBR3_AZDRc
Q53H96	LFQ.intensity.5_hu_C3	0	1	3	3	1	0	20.4783389272901	-1.25254645036663	-1.16714638707678	AZD8931_resistant_SKBR3_AZDRc.3	AZD8931_resistant_SKBR3_AZDRc
Q53S08	LFQ.intensity.1_hu_C1	168340000	1	1	1	0	27.3268027815481	27.3268027815481	1.47114330932803	0.610252223898567	AZD8931_resistant_SKBR3_AZDRc.1	AZD8931_resistant_SKBR3_AZDRc
Q53S08	LFQ.intensity.3_hu_C2	134680000	1	2	2	0	27.0049603853771	27.0049603853771	1.14930091315708	0.476747189574017	AZD8931_resistant_SKBR3_AZDRc.2	AZD8931_resistant_SKBR3_AZDRc
Q53S08	LFQ.intensity.5_hu_C3	97605000	1	3	3	0	26.540451718664	26.540451718664	0.684792246444015	0.284062054764628	AZD8931_resistant_SKBR3_AZDRc.3	AZD8931_resistant_SKBR3_AZDRc
Q562R1	LFQ.intensity.1_hu_C1	8608500000	1	1	1	0	33.0031147291126	33.0031147291126	6.44585177341059	0.931112951061939	AZD8931_resistant_SKBR3_AZDRc.1	AZD8931_resistant_SKBR3_AZDRc
Q562R1	LFQ.intensity.3_hu_C2	7515200000	1	2	2	0	32.8071643526946	32.8071643526946	6.2499013969926	0.902807625456892	AZD8931_resistant_SKBR3_AZDRc.2	AZD8931_resistant_SKBR3_AZDRc
Q562R1	LFQ.intensity.5_hu_C3	7.508e+09	1	3	3	0	32.8057815041551	32.8057815041551	6.24851854845305	0.902607870912451	AZD8931_resistant_SKBR3_AZDRc.3	AZD8931_resistant_SKBR3_AZDRc
Q58FF6	LFQ.intensity.1_hu_C1	0	1	1	1	1	0	19.6467449507683	-2.15730359232661	-1.46581999989297	AZD8931_resistant_SKBR3_AZDRc.1	AZD8931_resistant_SKBR3_AZDRc
Q58FF6	LFQ.intensity.3_hu_C2	0	1	2	2	1	0	21.3478203383573	-0.456228204737634	-0.309992728607315	AZD8931_resistant_SKBR3_AZDRc.2	AZD8931_resistant_SKBR3_AZDRc
Q58FF6	LFQ.intensity.5_hu_C3	0	1	3	3	1	0	21.4176132600168	-0.386435283078111	-0.26257063151195	AZD8931_resistant_SKBR3_AZDRc.3	AZD8931_resistant_SKBR3_AZDRc
Q58FF8	LFQ.intensity.1_hu_C1	4329100	1	1	1	0	22.0456356957783	22.0456356957783	-0.188513244621703	-0.167191308638832	AZD8931_resistant_SKBR3_AZDRc.1	AZD8931_resistant_SKBR3_AZDRc
Q58FF8	LFQ.intensity.3_hu_C2	5748700	1	2	2	0	22.4548043139727	22.4548043139727	0.22065537357274	0.19569797729517	AZD8931_resistant_SKBR3_AZDRc.2	AZD8931_resistant_SKBR3_AZDRc
Q58FF8	LFQ.intensity.5_hu_C3	6740600	1	3	3	0	22.6844455848408	22.6844455848408	0.450296644440783	0.399365495038868	AZD8931_resistant_SKBR3_AZDRc.3	AZD8931_resistant_SKBR3_AZDRc
Q5BJD5	LFQ.intensity.1_hu_C1	0	1	1	1	1	0	22.0731684977576	0.116331432908389	0.0971050529555838	AZD8931_resistant_SKBR3_AZDRc.1	AZD8931_resistant_SKBR3_AZDRc
Q5BJD5	LFQ.intensity.3_hu_C2	0	1	2	2	1	0	20.6571443737172	-1.29969269113203	-1.08488930672545	AZD8931_resistant_SKBR3_AZDRc.2	AZD8931_resistant_SKBR3_AZDRc
Q5BJD5	LFQ.intensity.5_hu_C3	0	1	3	3	1	0	20.3000210612722	-1.656816003577	-1.38298997736666	AZD8931_resistant_SKBR3_AZDRc.3	AZD8931_resistant_SKBR3_AZDRc
Q5BKZ1	LFQ.intensity.1_hu_C1	6192300	1	1	1	0	22.5620439371288	22.5620439371288	-0.326980987874371	-0.926548916786354	AZD8931_resistant_SKBR3_AZDRc.1	AZD8931_resistant_SKBR3_AZDRc
Q5BKZ1	LFQ.intensity.3_hu_C2	6663700	1	2	2	0	22.66789202131	22.66789202131	-0.221132903693256	-0.626612738908013	AZD8931_resistant_SKBR3_AZDRc.2	AZD8931_resistant_SKBR3_AZDRc
Q5BKZ1	LFQ.intensity.5_hu_C3	5896100	1	3	3	0	22.4913295625972	22.4913295625972	-0.397695362406047	-1.12692853992433	AZD8931_resistant_SKBR3_AZDRc.3	AZD8931_resistant_SKBR3_AZDRc
Q5C9Z4	LFQ.intensity.1_hu_C1	0	1	1	1	1	0	21.7365901519758	0.934361160275767	1.59159598763132	AZD8931_resistant_SKBR3_AZDRc.1	AZD8931_resistant_SKBR3_AZDRc
Q5C9Z4	LFQ.intensity.3_hu_C2	0	1	2	2	1	0	20.5325206849231	-0.269708306776895	-0.459422627081643	AZD8931_resistant_SKBR3_AZDRc.2	AZD8931_resistant_SKBR3_AZDRc
Q5C9Z4	LFQ.intensity.5_hu_C3	0	1	3	3	1	0	20.5509043973471	-0.251324594352955	-0.428107709279327	AZD8931_resistant_SKBR3_AZDRc.3	AZD8931_resistant_SKBR3_AZDRc
Q5DX21	LFQ.intensity.1_hu_C1	37445000	1	1	1	0	25.1582697538759	25.1582697538759	1.89233824913246	0.731463481601646	AZD8931_resistant_SKBR3_AZDRc.1	AZD8931_resistant_SKBR3_AZDRc
Q5DX21	LFQ.intensity.3_hu_C2	55011000	1	2	2	0	25.713216793007	25.713216793007	2.44728528826355	0.945972432912782	AZD8931_resistant_SKBR3_AZDRc.2	AZD8931_resistant_SKBR3_AZDRc
Q5DX21	LFQ.intensity.5_hu_C3	61771000	1	3	3	0	25.8804263506316	25.8804263506316	2.61449484588818	1.01060553179627	AZD8931_resistant_SKBR3_AZDRc.3	AZD8931_resistant_SKBR3_AZDRc
Q5H9R7	LFQ.intensity.1_hu_C1	0	1	1	1	1	0	20.4724454060188	-0.442156711587501	-0.944388497310224	AZD8931_resistant_SKBR3_AZDRc.1	AZD8931_resistant_SKBR3_AZDRc
Q5H9R7	LFQ.intensity.3_hu_C2	0	1	2	2	1	0	21.4512051912309	0.536603073624551	1.14611348662532	AZD8931_resistant_SKBR3_AZDRc.2	AZD8931_resistant_SKBR3_AZDRc
Q5H9R7	LFQ.intensity.5_hu_C3	0	1	3	3	1	0	20.459417927095	-0.455184190511314	-0.972213476378005	AZD8931_resistant_SKBR3_AZDRc.3	AZD8931_resistant_SKBR3_AZDRc
Q5JTH9	LFQ.intensity.1_hu_C1	0	1	1	1	1	0	20.8648623913924	-0.198397110635852	-0.863386683195652	AZD8931_resistant_SKBR3_AZDRc.1	AZD8931_resistant_SKBR3_AZDRc
Q5JTH9	LFQ.intensity.3_hu_C2	0	1	2	2	1	0	21.0040876713262	-0.0591718307020948	-0.257504610247404	AZD8931_resistant_SKBR3_AZDRc.2	AZD8931_resistant_SKBR3_AZDRc
Q5JTH9	LFQ.intensity.5_hu_C3	0	1	3	3	1	0	20.8130570938458	-0.250202408182457	-1.08883353510481	AZD8931_resistant_SKBR3_AZDRc.3	AZD8931_resistant_SKBR3_AZDRc
Q5JTJ3	LFQ.intensity.1_hu_C1	0	1	1	1	1	0	20.2957921961786	-1.98370498805901	-1.06225388676672	AZD8931_resistant_SKBR3_AZDRc.1	AZD8931_resistant_SKBR3_AZDRc
Q5JTJ3	LFQ.intensity.3_hu_C2	0	1	2	2	1	0	20.9768644446387	-1.30263273959891	-0.697546610508075	AZD8931_resistant_SKBR3_AZDRc.2	AZD8931_resistant_SKBR3_AZDRc
Q5JTJ3	LFQ.intensity.5_hu_C3	0	1	3	3	1	0	20.5001271596313	-1.77937002460627	-0.952834587810177	AZD8931_resistant_SKBR3_AZDRc.3	AZD8931_resistant_SKBR3_AZDRc
Q5JTV8	LFQ.intensity.1_hu_C1	0	1	1	1	1	0	21.0568608454502	-0.136868134619807	-0.356622437516294	AZD8931_resistant_SKBR3_AZDRc.1	AZD8931_resistant_SKBR3_AZDRc
Q5JTV8	LFQ.intensity.3_hu_C2	0	1	2	2	1	0	21.6741944169184	0.480465436848352	1.25189662083986	AZD8931_resistant_SKBR3_AZDRc.2	AZD8931_resistant_SKBR3_AZDRc
Q5JTV8	LFQ.intensity.5_hu_C3	0	1	3	3	1	0	21.6261467019028	0.432417721832788	1.12670390674657	AZD8931_resistant_SKBR3_AZDRc.3	AZD8931_resistant_SKBR3_AZDRc
Q5JY77	LFQ.intensity.1_hu_C1	67430000	1	1	1	0	26.0068872618775	26.0068872618775	2.62502018413778	0.898899543062451	AZD8931_resistant_SKBR3_AZDRc.1	AZD8931_resistant_SKBR3_AZDRc
Q5JY77	LFQ.intensity.3_hu_C2	65020000	1	2	2	0	25.9543802202398	25.9543802202398	2.57251314250006	0.880919279131181	AZD8931_resistant_SKBR3_AZDRc.2	AZD8931_resistant_SKBR3_AZDRc
Q5JY77	LFQ.intensity.5_hu_C3	71466000	1	3	3	0	26.0907537061345	26.0907537061345	2.70888662839478	0.927618373064763	AZD8931_resistant_SKBR3_AZDRc.3	AZD8931_resistant_SKBR3_AZDRc
Q5K4L6	LFQ.intensity.1_hu_C1	0	1	1	1	1	0	21.8726543405994	0.432946818471784	0.483954905275555	AZD8931_resistant_SKBR3_AZDRc.1	AZD8931_resistant_SKBR3_AZDRc
Q5K4L6	LFQ.intensity.3_hu_C2	0	1	2	2	1	0	21.1331432031261	-0.306564319001581	-0.342682518113813	AZD8931_resistant_SKBR3_AZDRc.2	AZD8931_resistant_SKBR3_AZDRc
Q5K4L6	LFQ.intensity.5_hu_C3	0	1	3	3	1	0	19.8547392651239	-1.5849682570037	-1.7717029666381	AZD8931_resistant_SKBR3_AZDRc.3	AZD8931_resistant_SKBR3_AZDRc
Q5QJE6	LFQ.intensity.1_hu_C1	5046700	1	1	1	0	22.2669088978119	22.2669088978119	0.235035423290107	0.191451021922351	AZD8931_resistant_SKBR3_AZDRc.1	AZD8931_resistant_SKBR3_AZDRc
Q5QJE6	LFQ.intensity.3_hu_C2	0	1	2	2	1	0	20.9553852666519	-1.07648820786984	-0.876866833939561	AZD8931_resistant_SKBR3_AZDRc.2	AZD8931_resistant_SKBR3_AZDRc
Q5QJE6	LFQ.intensity.5_hu_C3	0	1	3	3	1	0	21.1480647318352	-0.88380874268654	-0.719917383527305	AZD8931_resistant_SKBR3_AZDRc.3	AZD8931_resistant_SKBR3_AZDRc
Q5RI15	LFQ.intensity.1_hu_C1	0	1	1	1	1	0	21.5300264745004	-0.419376685979369	-0.333739544857327	AZD8931_resistant_SKBR3_AZDRc.1	AZD8931_resistant_SKBR3_AZDRc
Q5RI15	LFQ.intensity.3_hu_C2	0	1	2	2	1	0	20.141869603678	-1.80753355680173	-1.43843338633047	AZD8931_resistant_SKBR3_AZDRc.2	AZD8931_resistant_SKBR3_AZDRc
Q5RI15	LFQ.intensity.5_hu_C3	0	1	3	3	1	0	20.9641481864699	-0.985254974009774	-0.784064917262986	AZD8931_resistant_SKBR3_AZDRc.3	AZD8931_resistant_SKBR3_AZDRc
Q5RKV6	LFQ.intensity.1_hu_C1	0	1	1	1	1	0	20.8525348211196	-0.949884044617601	-0.741500362161793	AZD8931_resistant_SKBR3_AZDRc.1	AZD8931_resistant_SKBR3_AZDRc
Q5RKV6	LFQ.intensity.3_hu_C2	0	1	2	2	1	0	21.049924382047	-0.752494483690178	-0.587413732594745	AZD8931_resistant_SKBR3_AZDRc.2	AZD8931_resistant_SKBR3_AZDRc
Q5RKV6	LFQ.intensity.5_hu_C3	0	1	3	3	1	0	20.1050204725552	-1.69739839318204	-1.32502649182197	AZD8931_resistant_SKBR3_AZDRc.3	AZD8931_resistant_SKBR3_AZDRc
Q5SSJ5	LFQ.intensity.1_hu_C1	0	1	1	1	1	0	21.0911727554386	-1.74733746376043	-0.966850247713091	AZD8931_resistant_SKBR3_AZDRc.1	AZD8931_resistant_SKBR3_AZDRc
Q5SSJ5	LFQ.intensity.3_hu_C2	0	1	2	2	1	0	21.2886830495817	-1.54982716961733	-0.857562327789953	AZD8931_resistant_SKBR3_AZDRc.2	AZD8931_resistant_SKBR3_AZDRc
Q5SSJ5	LFQ.intensity.5_hu_C3	0	1	3	3	1	0	21.2023478662545	-1.63616235294459	-0.905333977581445	AZD8931_resistant_SKBR3_AZDRc.3	AZD8931_resistant_SKBR3_AZDRc
Q9Y6H1	LFQ.intensity.1_hu_C1	0	1	1	1	1	0	19.7375834888249	-2.93650620882547	-1.37363025884526	AZD8931_resistant_SKBR3_AZDRc.1	AZD8931_resistant_SKBR3_AZDRc
Q9Y6H1	LFQ.intensity.3_hu_C2	0	1	2	2	1	0	21.5642059307718	-1.10988376687854	-0.519178172143321	AZD8931_resistant_SKBR3_AZDRc.2	AZD8931_resistant_SKBR3_AZDRc
Q9Y6H1	LFQ.intensity.5_hu_C3	0	1	3	3	1	0	21.1547119278534	-1.519377769797	-0.710730075399619	AZD8931_resistant_SKBR3_AZDRc.3	AZD8931_resistant_SKBR3_AZDRc
Q5T1M5	LFQ.intensity.1_hu_C1	0	1	1	1	1	0	21.470596753233	-0.504047304693618	-0.502316526633862	AZD8931_resistant_SKBR3_AZDRc.1	AZD8931_resistant_SKBR3_AZDRc
Q5T1M5	LFQ.intensity.3_hu_C2	0	1	2	2	1	0	21.0003212677651	-0.974322790161473	-0.970977198403262	AZD8931_resistant_SKBR3_AZDRc.2	AZD8931_resistant_SKBR3_AZDRc
Q5T1M5	LFQ.intensity.5_hu_C3	0	1	3	3	1	0	20.7748898677586	-1.19975419016799	-1.19563452082325	AZD8931_resistant_SKBR3_AZDRc.3	AZD8931_resistant_SKBR3_AZDRc
Q5T3I0	LFQ.intensity.1_hu_C1	0	1	1	1	1	0	19.8922027501809	-1.61098028659703	-1.65323236185594	AZD8931_resistant_SKBR3_AZDRc.1	AZD8931_resistant_SKBR3_AZDRc
Q5T3I0	LFQ.intensity.3_hu_C2	0	1	2	2	1	0	21.2307698696738	-0.272413167104155	-0.279557898628037	AZD8931_resistant_SKBR3_AZDRc.2	AZD8931_resistant_SKBR3_AZDRc
Q5T3I0	LFQ.intensity.5_hu_C3	0	1	3	3	1	0	21.036632600745	-0.466550436032911	-0.478786913598369	AZD8931_resistant_SKBR3_AZDRc.3	AZD8931_resistant_SKBR3_AZDRc
Q5T4S7	LFQ.intensity.1_hu_C1	0	1	1	1	1	0	20.7646623602993	-1.47286070348223	-0.907760992150091	AZD8931_resistant_SKBR3_AZDRc.1	AZD8931_resistant_SKBR3_AZDRc
Q5T4S7	LFQ.intensity.3_hu_C2	0	1	2	2	1	0	20.9928905859259	-1.24463247785566	-0.767098212539225	AZD8931_resistant_SKBR3_AZDRc.2	AZD8931_resistant_SKBR3_AZDRc
Q5T4S7	LFQ.intensity.5_hu_C3	0	1	3	3	1	0	20.5550972354981	-1.68242582828348	-1.03692123463594	AZD8931_resistant_SKBR3_AZDRc.3	AZD8931_resistant_SKBR3_AZDRc
Q5T653	LFQ.intensity.1_hu_C1	0	1	1	1	1	0	20.6061668004687	-1.05734904635156	-1.04537421602514	AZD8931_resistant_SKBR3_AZDRc.1	AZD8931_resistant_SKBR3_AZDRc
Q5T653	LFQ.intensity.3_hu_C2	0	1	2	2	1	0	21.2700164137161	-0.393499433104196	-0.389042920885053	AZD8931_resistant_SKBR3_AZDRc.2	AZD8931_resistant_SKBR3_AZDRc
Q5T653	LFQ.intensity.5_hu_C3	0	1	3	3	1	0	20.4536172230719	-1.20989862374837	-1.19619611861863	AZD8931_resistant_SKBR3_AZDRc.3	AZD8931_resistant_SKBR3_AZDRc
Q5T6F2	LFQ.intensity.1_hu_C1	19679000	1	1	1	0	24.2301535753513	24.2301535753513	1.47230535016625	0.868962002187936	AZD8931_resistant_SKBR3_AZDRc.1	AZD8931_resistant_SKBR3_AZDRc
Q5T6F2	LFQ.intensity.3_hu_C2	17887000	1	2	2	0	24.0924081036945	24.0924081036945	1.3345598785094	0.78766393393753	AZD8931_resistant_SKBR3_AZDRc.2	AZD8931_resistant_SKBR3_AZDRc
Q5T6F2	LFQ.intensity.5_hu_C3	22381000	1	3	3	0	24.4157711626711	24.4157711626711	1.65792293748602	0.978514433210801	AZD8931_resistant_SKBR3_AZDRc.3	AZD8931_resistant_SKBR3_AZDRc
