ProteinId	GeneName	Description	intensities_LFQ.intensity.1_hu_C1	imputed_LFQ.intensity.1_hu_C1	intensities_LFQ.intensity.2_hu_P1	imputed_LFQ.intensity.2_hu_P1	intensities_LFQ.intensity.3_hu_C2	imputed_LFQ.intensity.3_hu_C2	intensities_LFQ.intensity.4_hu_P2	imputed_LFQ.intensity.4_hu_P2	intensities_LFQ.intensity.5_hu_C3	imputed_LFQ.intensity.5_hu_C3	intensities_LFQ.intensity.6_hu_P3	imputed_LFQ.intensity.6_hu_P3	AveExpr	t	adj.P.Val	logFC AZD8931_resistant_SKBR3_AZDRc - Parental_SKBR3	CI.L AZD8931_resistant_SKBR3_AZDRc - Parental_SKBR3	CI.R AZD8931_resistant_SKBR3_AZDRc - Parental_SKBR3	P.Value AZD8931_resistant_SKBR3_AZDRc - Parental_SKBR3	adj.P.Val AZD8931_resistant_SKBR3_AZDRc - Parental_SKBR3	NImputed: AZD8931_resistant_SKBR3_AZDRc	NImputed: Parental_SKBR3	NReplicates: AZD8931_resistant_SKBR3_AZDRc	NReplicates: Parental_SKBR3
Q99623			26.4506701003993	0	27.0382100216485	0	26.3005114837291	0	27.3941117398546	0	26.1108606509173	0	27.5350465575782	0	26.8049017590212	-6.41934121393819	0.00158197104063444	-1.03510869467852	-1.42576176437066	-0.64445562498637	0.000570312023706983	0.00158197104063444	0	0	3	3
Q99627			22.9965203817389	0	20.62616709931	1	23.3028486233468	0	21.4561337904014	0	23.4036663705072	0	20.9512223727731	1	22.1227597730129	7.44554986855307	0.000826813737820313	2.22317070436952	1.5008902671597	2.94545114157933	0.00024015543954805	0.000826813737820313	0	2	3	3
Q99700			22.3539092297991	0	21.2178973230557	1	23.1336257680083	0	21.2423401145816	1	22.8436052064173	0	22.3319698735902	0	22.1872245859087	2.94168371354391	0.039547934687206	1.17964429766571	0.208126318586267	2.15116227674515	0.0246458143702878	0.039547934687206	0	2	3	3
Q99714			19.4307383834394	0	25.118148358923	0	21.1365749096107	1	25.3101495512492	0	20.3236051702295	1	24.7996132477964	0	22.6864716035414	-10.4218872278035	0.000220112146316063	-4.77899756489635	-5.8899262615001	-3.6680688682926	3.4777711081042e-05	0.000220112146316063	2	0	3	3
Q99715			21.0016143574971	0	21.2112491964377	1	20.9524085364143	0	20.7720247834771	1	21.111270692378	0	20.3970062143766	1	20.9075956300968	0.718891787614129	0.536901490458882	0.228337797332681	-0.539985678348602	0.996661273013965	0.497995585353166	0.536901490458882	0	3	3	3
Q99719			20.1388083438001	1	20.546474334853	1	20.7799578103875	1	21.5254994250703	1	19.7538635169709	1	21.4772870967031	1									3	3	3	3
Q99729			27.5150274794549	0	26.5656680774459	0	28.0268073353521	0	26.5101148642928	0	28.0925996491334	0	26.3612180063404	0	27.1785725686699	8.21302752132492	0.000560868862530164	1.39914450528713	0.986424957856824	1.81186405271744	0.000141094067400749	0.000560868862530164	0	0	3	3
Q99733			23.908573667594	0	21.6074296545642	0	23.2549386383854	0	21.5868745973672	0	22.3967072036765	0	23.5008165991914	0	22.7092233934631	1.4722004072335	0.228265065997693	0.955032886177772	-0.616585636245463	2.52665140860101	0.18939384099084	0.228265065997693	0	0	3	3
Q99798			24.7222363624489	0	24.9838540307133	0	24.8697131904032	0	24.9948126316391	0	24.5270125539137	0	24.6283414055013	0	24.7876616957699	-0.996981585371918	0.396719550819741	-0.162681987029298	-0.55739564083253	0.232031666773933	0.355514380082425	0.396719550819741	0	0	3	3
Q99832			26.7978583997048	0	26.2385780692012	0	26.650752009806	0	26.3134229532877	0	26.845774287832	0	26.2977683678882	0	26.5240256812866	5.10666088369712	0.00431857608079694	0.481538435655228	0.253439238387813	0.709637632922642	0.00190893580383053	0.00431857608079694	0	0	3	3
Q99848			22.6513215264018	0	23.3645279766003	0	22.7563975091787	0	23.1662538171808	0	22.5542881214784	0	24.1703554289113	0	23.1105240632919	-2.88892082078766	0.0416739063798343	-0.913043355211169	-1.67755759573304	-0.148529114689299	0.0262475147066227	0.0416739063798343	0	0	3	3
Q99873			24.8427328240894	0	25.7969430546772	0	24.6177889343469	0	24.8411976847396	0	25.0837519883792	0	25.1965928219899	0	25.0631678847037	-1.61185169375793	0.192747297989828	-0.430153271530422	-1.07669103394198	0.216384490881137	0.156083409785241	0.192747297989828	0	0	3	3
Q99961			23.9759626886826	0	22.9111549602073	0	24.7039821240727	0	22.8544894873034	0	19.9217839650896	1	23.032630287737	0	22.9000005855154	-0.0542857129805865	0.965394971001968	-0.0655153191342741	-2.98935166335544	2.85832102508689	0.95839935527007	0.965394971001968	1	0	3	3
Q9BPX3			20.9798596935128	1	21.8283766387861	1	20.5363486562606	1	20.7415713841194	1	21.1180230954566	1	21.2377784478116	1									3	3	3	3
Q9BPX5			21.3954850429495	1	21.8804519850278	1	21.1271353334793	1	22.9614984462572	0	20.5958841869381	1	22.9788451972158	0	21.8232166986446	-3.83796981234233	0.0146468361224541	-1.56743035504466	-2.55685436307924	-0.578006347010081	0.00791601348405583	0.0146468361224541	3	1	3	3
Q9BQ52			20.4053327359922	1	21.3557386257952	1	21.5655177580675	1	21.1664725165392	1	21.634134226043	1	19.7315695531417	1									3	3	3	3
Q9BQ61			20.6466582972719	1	23.2611227565877	0	21.2973823835152	1	23.3415025355016	0	20.7841968819171	1	23.4756829715337	0	22.1344243043878	-9.2685311874937	0.000331334137500731	-2.45002356697291	-3.08944790770907	-1.81059922623675	6.69492613823672e-05	0.000331334137500731	3	0	3	3
Q9BQ67			21.4326034022254	1	21.4096084676737	0	19.8752726943934	1	21.572975871065	0	21.2662777946916	1	21.3593892533013	0	21.1526879138918	-1.26047355749204	0.292767843621954	-0.589273233576524	-1.72187887586287	0.543332408709817	0.252459227471106	0.292767843621954	3	0	3	3
Q9BQ69			20.5131402421981	1	25.413222715293	0	21.7383221394268	1	25.5217513834567	0	20.2428905166141	1	25.4820383306644	0	23.1518942212755	-11.168589699031	0.000171297730466774	-4.64088651039169	-5.64758254322406	-3.63419047755933	2.29979619687638e-05	0.000171297730466774	3	0	3	3
Q9BQA1			20.6889370950832	1	22.2255863846344	0	20.807128525037	1	22.9117949917341	0	20.9865496645392	1	20.1371028041841	1	21.2928499108687	-1.30594875946442	0.278564843423128	-0.930622965297722	-2.6570307031882	0.795784772592757	0.237520265044358	0.278564843423128	3	1	3	3
Q9BQE3			24.9948989301311	0	24.1577687980224	0	23.7274393940581	0	23.1057991946292	0	24.263488712459	0	23.1757401908834	0	23.9041892033639	1.99455401925542	0.12000176394459	0.84883961770441	-0.182200546666255	1.87987978207508	0.0911607602912405	0.12000176394459	0	0	3	3
Q9BQG0			25.3476651589365	0	24.7332963256906	0	25.1164042499679	0	24.8950426932991	0	25.2177843867033	0	25.1091276358377	0	25.0698867417392	2.20471343909787	0.092643328214811	0.314795713593448	-0.030591677460838	0.660183104647733	0.0675244548039111	0.092643328214811	0	0	3	3
Q9BQI0			20.5255592148855	1	24.4073020002906	0	21.3511380146634	1	24.9316587349466	0	20.3168016330902	1	24.8249793221732	0	22.7262398200082	-11.473800797611	0.000161308699110427	-3.99014706492376	-4.83143267125942	-3.14886145858811	1.86952297196255e-05	0.000161308699110427	3	0	3	3
Q9BQS8			21.758536123571	1	21.2015065448246	1	21.5297270825022	1	21.5333982856797	1	21.2292825733876	1	20.4494747953787	1									3	3	3	3
Q9BR76			23.598325161209	0	24.1325750353803	0	23.9228863262244	0	24.4625756603961	0	23.7292041588542	0	24.2877828219235	0	24.0222248606646	-3.10575004135744	0.0326442556513317	-0.544172623804091	-0.968010737353536	-0.120334510254645	0.0196732893357663	0.0326442556513317	0	0	3	3
Q9BRA2			20.1350332713875	1	24.6068199553744	0	20.8140132975295	1	24.7387173773674	0	21.2990143844779	1	24.4692994918573	0	22.6771496296657	-11.2386512399398	0.00016619480954442	-3.85559195706809	-4.68545550687059	-3.02572840726559	2.11378314707785e-05	0.00016619480954442	3	0	3	3
Q9BRP8			20.9586370464364	1	23.8396128595491	0	20.1654981708423	1	24.3826477715797	0	21.2661395395215	1	24.2548665738963	0	22.4779003269709	-9.45786545910891	0.000308761218721209	-3.36228414940825	-4.22229343995997	-2.50227485885653	5.95025727308495e-05	0.000308761218721209	3	0	3	3
Q9BRT3			21.3874983665894	1	24.8310825939385	0	19.861645688557	1	24.9051339276572	0	20.2173751835842	1	24.8711712896802	0	22.6789845083344	-10.4087023517048	0.000220112146316063	-4.38028952418177	-5.39982413337727	-3.36075491498626	3.5040984115607e-05	0.000220112146316063	3	0	3	3
Q9BSC4			20.7549782545562	1	21.1995823958016	1	21.230421290045	1	21.405229500566	1	21.8811638738248	1	22.0392154027707	1									3	3	3	3
Q9BSH4			22.7599970546452	0	23.9344510778573	0	21.3985394224489	1	23.950113729424	0	22.820379994605	0	23.3145124388932	0	23.0296656196456	-3.11036749666725	0.0326967331195403	-1.40672025815846	-2.50242056277239	-0.311019953544526	0.0197246596536357	0.0326967331195403	1	0	3	3
Q9BSJ8			20.675557392515	0	24.1338295528862	0	19.9243772393438	1	23.3091088208982	0	19.9390511456554	0	23.3093864224078	0	21.8818850956177	-9.31857478055645	0.000325418380978971	-3.40444633955935	-4.28819102815057	-2.52070165096814	6.4847865774795e-05	0.000325418380978971	1	0	3	3
Q9BT78			24.4714097844117	0	24.2934772619024	0	24.4168665786863	0	24.1679081084926	0	24.0691540620546	0	24.1301412989847	0	24.2581595157554	0.736403213542822	0.527145468036318	0.121967918591004	-0.27867710766462	0.522612944846628	0.487991547403185	0.527145468036318	0	0	3	3
Q9BTC8			21.79174075496	1	23.6669824321163	0	20.2087450953344	1	23.8225988371651	0	21.0736983613434	1	23.7805669997242	0	22.3907220801072	-6.51873653644921	0.00148945274818681	-2.73198801912263	-3.74732711043541	-1.71664892780985	0.000523774944171971	0.00148945274818681	3	0	3	3
Q9BTD8			21.6773222099647	0	22.0684161735171	0	20.9245152104156	1	21.7553179296324	0	21.9627872999349	0	21.4151393094157	0	21.6339163554801	-0.610577097196794	0.597483356613391	-0.224749564083339	-1.11515574552316	0.665656617356483	0.562846640287977	0.597483356613391	1	0	3	3
Q9BTE7			23.6663323742617	0	20.106654120681	1	22.9615161095677	0	21.1956997731949	1	23.2283343060442	0	21.6138405550224	1	22.1287295397953	5.19837215672301	0.00405733319459742	2.31332944699176	1.23521252238666	3.39144637159687	0.00177509309203528	0.00405733319459742	0	3	3	3
Q9BTT0			20.8873128641285	1	21.6664840806288	0	21.2930409547628	1	21.9285357241351	0	21.0808929782196	0	22.0160751020593	0	21.4787236173223	-2.93815726654005	0.0394947217562878	-0.783282703237433	-1.42815440038679	-0.138411006088074	0.0245705853477766	0.0394947217562878	2	0	3	3
Q9BTZ2			20.1665590053542	1	22.3836895286663	0	20.8769434966596	1	21.9742829387727	0	20.3012823577433	1	21.6643153314742	0	21.2278454431117	-4.5510351742213	0.00705698432063064	-1.5591676463854	-2.38789646283975	-0.730438829931047	0.00343900141711892	0.00705698432063064	3	0	3	3
Q9BU23			20.5861026365009	1	21.5945032091997	0	20.8081669486993	1	21.5507467853832	0	21.3135533346284	1	20.3137006574923	1	21.0277955953173	-0.554278282451965	0.629760348841239	-0.2503759107489	-1.34408919205631	0.843337370558504	0.598576563451758	0.629760348841239	3	1	3	3
Q9BUF5			25.5692947272549	0	21.4759716009387	1	24.6965728155742	0	24.6843706721662	0	25.1030556444236	0	24.1015737182647	0	24.2718065297704	2.06667288335505	0.109884466012913	1.70233573196101	-0.293244620394906	3.69791608431693	0.0823469941558119	0.109884466012913	0	1	3	3
Q9BUJ2			20.7415484143164	1	23.4230368956713	0	21.5344736479135	1	23.4180255250929	0	20.5361720660817	1	23.445817099246	0	22.183178941387	-7.84574478110907	0.000653987661745981	-2.4915617972329	-3.25974941886604	-1.72337417559977	0.000177643942058211	0.000653987661745981	3	0	3	3
Q9BUP0			21.8845078216826	1	21.0087921294239	1	20.6124999468519	1	21.2470342213025	1	20.8802556969415	1	20.7556376996024	1									3	3	3	3
Q9BUQ8			20.6432694322764	1	20.6415332133152	1	20.1670994650312	1	20.6098582518478	1	19.5759847445772	1	22.3127073799969	1									3	3	3	3
Q9BV40			21.6340101102982	1	24.4998439411125	0	21.0024334802364	1	24.7771088000929	0	24.2714898146493	0	24.7730888886324	0	23.4929958391703	-2.89646326873645	0.0416056340886604	-2.38070274155131	-4.371985310919	-0.389420172183616	0.0261793905316329	0.0416056340886604	2	0	3	3
Q9BV86			22.4551054348145	0	21.0756308169145	1	22.7648837362184	0	23.2888390450037	0	22.1482997204516	1	22.7647825207416	0	22.416256879024	0.135532616322065	0.909628973533405	0.0796788362748622	-1.3445996226571	1.50395729520682	0.896445944931472	0.909628973533405	1	1	3	3
Q9BVA1			25.931027457219	0	21.1042480900305	0	25.1305733906209	0	22.0343274674859	0	25.4975921545081	0	21.6932368082344	0	23.5651675613498	11.8219625924702	0.000151194957979757	3.90912687886571	3.10802835535174	4.71022540237968	1.63429332598892e-05	0.000151194957979757	0	0	3	3
Q9BVC6			20.0693639418879	1	25.0433510897699	0	20.6237546046434	1	24.9594303446787	0	21.4364012531628	1	24.1732562400666	0	22.7175929123682	-9.19490231965754	0.000349605902043224	-4.01550595827371	-5.07351383314266	-2.95749808340476	7.29987383938261e-05	0.000349605902043224	3	0	3	3
Q9BVG4			20.4321124279075	1	20.8910630693102	1	20.8738461822381	1	22.1835299840523	0	20.8986869133619	1	22.0814132198447	0	21.2267752994524	-2.29616831934698	0.0832037274251924	-0.983786916566551	-2.02026275681483	0.0526889236817267	0.0593881677636337	0.0832037274251924	3	1	3	3
Q9BVI4			20.7014539112727	1	19.1577317974614	0	20.930474136758	1	19.6895305426371	0	21.0523411759436	1	19.391482754314	0	20.1538357197311	4.78765564838074	0.00571121879548002	1.48184137652059	0.733140004517429	2.23054274852375	0.00266247639499431	0.00571121879548002	3	0	3	3
Q9BVP2			20.1755090550297	1	20.4176314896446	1	20.4091422057137	1	20.2711433337339	1	20.4120151529502	1	21.7347827237957	1									3	3	3	3
Q9BWD1			20.0460688624894	0	24.0011848177789	0	20.2933635528456	1	23.9768367844627	0	19.6876010109272	1	24.3043117676955	0	22.0515611326999	-15.4303740238849	6.66154111103727e-05	-4.08509998122495	-4.72550695864641	-3.44469300380348	3.05484305708732e-06	6.66154111103727e-05	2	0	3	3
Q9BWE0			21.6059379464078	1	23.0722817952768	0	21.0343259887214	1	23.8313242554478	0	21.2567861430565	1	22.9479044223706	0	22.2914267585468	-6.06640083326096	0.00199781310641564	-1.9848201316365	-2.77626354975596	-1.19337671351704	0.000758831185951353	0.00199781310641564	3	0	3	3
Q9BWF3			22.8504699600127	0	23.8251249386296	0	23.0501940828684	0	23.3891628611806	0	22.8220736301439	0	23.3540707044247	0	23.21518269621	-2.65568211025768	0.0547927368766788	-0.615206943736624	-1.1755770494202	-0.0548368380530438	0.0360321802286855	0.0547927368766788	0	0	3	3
Q9BWN1			26.8544799755824	0	21.0276390789738	1	27.2434530882889	0	20.7212224181092	1	26.811151818937	0	21.3744791613835	1	24.0054042568791	25.4717680513055	1.03089647898066e-05	5.92858140811385	5.36556440012137	6.49159841610633	1.35971810152559e-07	1.03089647898066e-05	0	3	3	3
Q9BXP5			22.6653133610182	0	23.7934247075643	0	21.5171561024825	0	24.216452804682	0	22.2030241269436	0	23.6038807543059	0	22.9998753094994	-4.81150242454173	0.00568228399907722	-1.74275489203595	-2.62002696087493	-0.865482823196965	0.00263526214449958	0.00568228399907722	0	0	3	3
Q9BY32			23.1591248303746	0	24.5810690680273	0	23.4453119539184	0	24.5970750413584	0	23.3709257477984	0	25.6901649040296	0	24.1406119242511	-4.96183052671376	0.00499493538142864	-1.63098216044126	-2.42733040967559	-0.83463391120692	0.0022591827298853	0.00499493538142864	0	0	3	3
Q9BY43			20.9493477254475	1	23.0963548474675	0	21.209859288214	1	23.118465243234	0	21.0111612376628	1	22.9915640565557	0	22.0627920664302	-9.16643020910336	0.000347512132475406	-2.0120052986443	-2.54296150547747	-1.48104909181112	7.14839674357063e-05	0.000347512132475406	3	0	3	3
Q9BY44			22.8138203262939	0	22.2391428139288	0	22.959164988918	0	22.5336215561873	0	22.8338930303051	0	22.5074375373442	0	22.6478467088295	2.00926547409733	0.117606324870891	0.442225479352249	-0.0901723275106675	0.974623286215166	0.0889859450864894	0.117606324870891	0	0	3	3
Q9BYD1			19.9115687268	1	21.9623989994774	0	21.6648080011689	1	21.6867552660992	0	20.1134022317121	1	21.8365728107259	0	21.1959176726639	-2.48337287041622	0.0671197770095458	-1.26531603887392	-2.49970726522144	-0.030924812526393	0.0459624559956673	0.0671197770095458	3	0	3	3
Q9BYD3			20.7856794091304	1	21.1049749353109	1	20.9498383049797	1	22.0146797962555	0	20.6365855693373	1	21.7738233585295	0	21.2109302289239	-2.5095555134984	0.0654411140410908	-0.840458268882841	-1.65057791698125	-0.0303386207844307	0.0440805217807791	0.0654411140410908	3	1	3	3
Q9BYD6			20.1454242651084	1	20.8278950667026	1	21.7175059633427	1	20.6790481269612	1	21.977283664656	1	20.4704506778785	1									3	3	3	3
Q9BYG3			20.6206006245269	1	23.0575997994762	0	19.6244911516257	1	19.8260054688828	1	20.362527724284	1	22.8886845442924	0	21.063318218848	-1.89739101560695	0.135789337377805	-1.72155677073826	-3.91972159791511	0.476608056438598	0.104547949973853	0.135789337377805	3	1	3	3
Q9BZE1			21.26235529119	1	23.1607257725391	0	20.4728050401485	1	23.2652785236715	0	20.6182828123727	1	23.0388212213628	0	21.9697114435474	-8.13693181582767	0.000567683754170807	-2.37046079128737	-3.07515697171221	-1.66576461086254	0.000143794592627918	0.000567683754170807	3	0	3	3
Q9BZE4			23.659162338969	0	23.6983757206271	0	23.6827108940511	0	23.8554783640442	0	23.7246320877704	0	24.711616145386	0	23.888662591808	-1.37046618419327	0.257840274193716	-0.399654969755602	-1.1061557395986	0.3068458000874	0.217669506837449	0.257840274193716	0	0	3	3
Q9BZE9			22.2235551450432	0	20.5797578720423	0	22.0907133312646	0	21.4501540632754	0	22.1341743540404	0	21.6787411063596	0	21.6928493120043	2.60629583725355	0.0578975459587621	0.913263262890275	0.0656415060197093	1.76088501976084	0.0385634016863011	0.0578975459587621	0	0	3	3
Q9BZX2			23.2033079705814	0	20.1419144685396	1	23.6164994872002	0	20.2270558344845	1	23.5953685848559	0	21.4995596949332	1	22.0472843400992	6.75772940897773	0.00126719540489265	2.84888201489341	1.82754420182361	3.8702198279632	0.000428570274687019	0.00126719540489265	0	3	3	3
Q9BZZ5			24.3684632992009	0	24.2103711077592	0	24.8185088451098	0	24.3335402841166	0	23.9498466543485	0	24.5031847095989	0	24.363985816689	0.122954693723971	0.918195578663325	0.0299075657281875	-0.559385999747726	0.619201131204101	0.905997328222145	0.918195578663325	0	0	3	3
Q9C0C2			21.1058977454031	1	23.9300348909322	0	19.923588492841	1	23.9450308291307	0	21.7306911892793	1	23.7242157255624	0	22.3932431455248	-6.23780838510307	0.0018105072915191	-2.94636800603396	-4.09069648302556	-1.80203952904236	0.000668007219274258	0.0018105072915191	3	0	3	3
Q9C0C9			22.7393150269012	0	22.9235030408621	0	22.977273633835	0	23.1088166680795	0	23.4420241909859	0	23.0799332906341	0	23.0451443085496	0.0592046997557492	0.962176073970307	0.0154532840488066	-0.615931952287248	0.646838520384861	0.954622759379961	0.962176073970307	0	0	3	3
Q9C0J8			21.2466352125456	1	22.7678765029521	0	20.7602325332945	1	22.4070685565891	0	21.1852709495397	1	20.3509228274931	1	21.453001097069	-1.1830627794762	0.320819923311549	-0.777909730551539	-2.37091480149311	0.815095340390035	0.279773225793861	0.320819923311549	3	1	3	3
Q9GZL7			22.0902069009972	1	23.1751310282633	0	20.181010330581	1	23.1450869422109	0	21.3578770769954	1	23.1020545097735	0	22.1752277981369	-3.94575937570621	0.0131059543372942	-1.93105939055803	-3.11672105788315	-0.74539772323291	0.00696211797150883	0.0131059543372942	3	0	3	3
Q9GZN8			22.839151492407	0	23.1292610029977	0	21.1858719390852	1	23.1906451680189	0	23.0050460790031	0	23.0637999134339	0	22.7356292658243	-1.54675389000465	0.208050488118114	-0.784545524651705	-2.01337799338407	0.44428694408066	0.170862719710528	0.208050488118114	1	0	3	3
Q9GZR7			20.8234271032859	1	21.5639692631459	1	21.3698152711024	1	20.6031019709522	1	19.9095350000655	1	20.7545327918581	1									3	3	3	3
Q9GZS3			21.079995840155	1	21.7977644180519	0	20.3545896475412	1	22.5855915907352	0	20.6333752076644	1	22.2811886175019	0	21.4554175536083	-4.46875568442948	0.00762438600239844	-1.53219464364277	-2.36158149551933	-0.702807791766212	0.00376615202292387	0.00762438600239844	3	0	3	3
Q9GZT3			20.591973015518	1	24.2899648312808	0	22.1451243398196	1	24.4246394273724	0	20.4366256021778	1	23.9992072861995	0	22.6479224170614	-6.47409273560565	0.00153241930126275	-3.1800295291125	-4.37003232645201	-1.990026731773	0.000544119896825178	0.00153241930126275	3	0	3	3
Q9GZZ1			23.7142916410379	0	23.3558188554082	0	23.7452984638056	0	23.5498072249196	0	24.2979607307248	0	23.4328803185678	0	23.682676205744	2.1019311360473	0.105011995948511	0.473014812224175	-0.0713450247023975	1.01737464915075	0.0780614535100346	0.105011995948511	0	0	3	3
Q9GZZ9			21.4400393764898	1	21.9305222360779	0	20.377935950174	1	22.1048239523451	0	20.9708370167525	1	21.9918581116933	0	21.4693361072554	-3.15383899948433	0.0308968317528097	-1.07946398556667	-1.90740320637406	-0.251524764759288	0.0184709320261362	0.0308968317528097	3	0	3	3
Q9H078			20.8162415214105	1	24.9255145994761	0	21.4924260552317	1	24.4958857604789	0	22.0070209856529	1	24.2474245847281	0	22.9974189178297	-8.32503732727314	0.000536004518042814	-3.11771212746266	-4.02500096633708	-2.21042328858823	0.00013044071302612	0.000536004518042814	3	0	3	3
Q9H098			21.4496140367682	1	21.6594528245477	1	20.6003596681881	1	19.2046415539377	1	21.5705571135366	1	21.3236739062061	1									3	3	3	3
Q9H0A0			23.1245359634324	0	23.8738015457249	0	22.4992600313439	0	23.8021305670483	0	22.5623234885594	0	23.7563364224675	0	23.2697313364294	-4.39778175381639	0.008192530267304	-1.08204968396832	-1.67722285708239	-0.486876510854249	0.00407647641319957	0.008192530267304	0	0	3	3
Q9H0B6			21.9092268508257	1	21.1376387440937	1	19.6322677797977	1	22.6007087497972	0	20.3620895780322	1	22.2001826148578	0	21.3070190529007	-1.96683409678412	0.124390676351588	-1.34498196669768	-3.00168427890853	0.311720345513161	0.094795310118179	0.124390676351588	3	1	3	3
Q9H0D6			20.7335391312047	1	21.7796303164161	1	21.2694993243681	1	20.446839810379	1	19.8739113481518	1	21.407637964547	1									3	3	3	3
Q9H0P0			20.8202631188337	0	22.2906117608207	0	21.4239858094	0	21.1340218299235	1	21.6932368082344	0	19.9829476293249	1	21.2241778260896	0.284567095687905	0.807091084629041	0.176634838799689	-1.32715598485877	1.68042566245815	0.785159261677165	0.807091084629041	0	2	3	3
Q9H0S4			20.5984148643092	1	23.3231988308416	0	20.7835195187862	1	23.3152037490031	0	20.3516598582415	1	23.5474556432402	0	21.986575410737	-11.6877899433599	0.000152017659079885	-2.81742132724936	-3.40052962045137	-2.23431303404735	1.66790497389262e-05	0.000152017659079885	3	0	3	3
Q9H0U4			27.4306171670581	0	28.0780608763014	0	27.0659948895451	0	27.9739940346939	0	26.9783651788979	0	28.0185009104616	0	27.5909221761597	-6.49875262734579	0.00150558321075094	-0.865192861985246	-1.1877292122294	-0.542656511741094	0.000532772802838196	0.00150558321075094	0	0	3	3
Q9H1B7			22.7709638640517	0	22.8192887856834	0	20.9888321635775	1	22.332461664193	0	23.8331595612275	0	20.9249866869829	1	22.2782821209527	0.609748847819204	0.597793482126411	0.505406150665809	-1.50269358988641	2.51350589121802	0.563499773912638	0.597793482126411	1	1	3	3
Q9H1C4			21.0425991130925	1	22.0989586136919	0	21.0394550017459	1	22.3622552785725	0	21.6093142407187	1	22.4636610642579	0	21.7693738853466	-3.83036754469539	0.0146107719611094	-1.07783553365503	-1.75851377224844	-0.397157295061627	0.0078876993558163	0.0146107719611094	3	0	3	3
Q9H1E3			22.851556908367	0	23.0246385244838	0	21.7201865605035	1	23.7850652730265	0	22.9523374344187	0	24.5386621136906	0	23.145407802415	-2.5063979109981	0.0656522293157671	-1.27476166930386	-2.50694327666567	-0.0425800619420562	0.0445214091314049	0.0656522293157671	1	0	3	3
Q9H223			23.7327272254179	0	20.7303219983332	1	22.8070144545137	0	20.8408095364337	1	23.0660195332357	0	20.5587843073022	1	21.9559461758727	7.97804321043137	0.000616681280793504	2.4919484570327	1.73638231363495	3.24751460043045	0.000161245769676079	0.000616681280793504	0	3	3	3
Q9H299			20.7576797329873	0	23.0758107666055	0	20.7729781826623	0	21.6894025703976	0	20.7835701067552	1	21.3071919132531	0	21.3977722121102	-2.55304311166973	0.0621119398505831	-1.25272574261715	-2.44148414307497	-0.0639673421593263	0.041745524790881	0.0621119398505831	1	0	3	3
Q9H2B2			29.4319523777419	0	21.0964526962488	1	29.5617446697103	0	21.0594121253678	1	29.619556546419	0	20.7656896589278	1	25.2558013457359	63.3191601807882	4.11714860977835e-07	8.56389970444226	8.23673515065601	8.89106425822851	4.48532060954924e-10	4.11714860977835e-07	0	3	3	3
Q9H2C0			21.0829343618452	1	21.1501968290411	1	20.5721827810962	1	21.0519798687229	1	21.3073509037476	1	19.5750796211946	1									3	3	3	3
Q9H2P0			20.0905518204846	0	22.5712869523301	0	19.7823039956861	0	22.2805940828062	0	19.3948562067517	0	22.9701627785394	0	21.1816259727663	-8.54057651062779	0.000467028196990979	-2.85144393025115	-3.65906467654534	-2.04382318395696	0.000108389494339876	0.000467028196990979	0	0	3	3
Q9H2U2			19.9293213408413	1	24.0004972881104	0	19.9056397683274	1	24.0996489483432	0	21.3877382426512	1	23.9629637655997	0	22.2143015589789	-8.16508430637133	0.00057411921923486	-3.61347021674447	-4.68563009607096	-2.54131033741798	0.000145956637257172	0.00057411921923486	3	0	3	3
Q9H307			19.9197306756275	1	24.2741944238062	0	19.9572166099005	1	23.6623171987404	0	21.6094494200423	1	23.9866774370868	0	22.2349309608673	-6.83050322081308	0.00120867705427183	-3.47893078468771	-4.7128559835316	-2.24500558584382	0.000403622228872175	0.00120867705427183	3	0	3	3
Q9H3G5			20.4737598280659	1	23.0070327435867	0	21.571842170968	1	23.5301719807147	0	20.3673610269536	1	23.1686274396051	0	22.0197991983157	-6.20570838574104	0.00184740169843809	-2.43095637930635	-3.37998989012883	-1.48192286848387	0.000687197733235424	0.00184740169843809	3	0	3	3
Q9H3H3			20.7572649673487	1	20.6542090072102	1	20.0891569865663	1	19.3686545857788	1	20.6991497928428	1	21.1471849911777	1									3	3	3	3
Q9H3K6			20.3032966690255	1	24.705723076009	0	22.4522925264398	0	24.8882757751206	0	20.8496620807973	1	26.0057314448312	0	23.2008302620372	-6.26674943471682	0.00177082339549463	-3.99815967323273	-5.54381818340138	-2.45250116306409	0.000651226719719946	0.00177082339549463	2	0	3	3
Q9H3P7			23.0728542057025	0	24.1420353646293	0	22.2859360953305	0	23.077751286838	0	22.3733441703876	0	23.3161710269749	0	23.0446820249771	-2.45743015556421	0.0692485607856407	-0.934607735673875	-1.85599866722759	-0.0132168041201571	0.0476448323234796	0.0692485607856407	0	0	3	3
Q9H444			25.5199833929684	0	24.8715003340518	0	25.8587065082927	0	24.7726862807417	0	25.2831615655335	0	24.6055771779414	0	25.1519358765882	4.54627474714364	0.0071267273304174	0.804029224686541	0.375996403674138	1.23206204569894	0.00347729207909255	0.0071267273304174	0	0	3	3
